ID,CLIENTNUM,Status,Customer_Age,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Months_Inactive_12_mon,Contacts_Count_12_mon,Dependent_count
3704,720541758,Existing Customer,45,F,College,Divorced,< Rp 3.000.000,Blue,39,5,4948000.0,1655000,3293000.0,3711000,64,0.334,1,2,4
2366,820981383,Existing Customer,44,F,High School,Divorced,< Rp 3.000.000,Blue,39,5,9235000.0,1796000,7439000.0,1739000,42,0.194,1,4,4
433,711089733,Existing Customer,50,F,College,Divorced,< Rp 3.000.000,Blue,36,3,1491000.0,0,1491000.0,1058000,34,0.0,3,0,2
5798,710719683,Existing Customer,49,F,High School,Divorced,Rp 3.000.000 - Rp 5.000.000,Blue,43,3,3054000.0,845000,2209000.0,4460000,88,0.277,3,2,1
3897,711925608,Existing Customer,42,M,Graduate,Divorced,Rp 8.000.000 - Rp 15.000.000,Blue,35,3,18274000.0,1623000,16651000.0,3886000,81,0.089,2,2,4
2832,804820233,Existing Customer,38,M,Unknown,Divorced,Rp 8.000.000 - Rp 15.000.000,Blue,33,6,11777000.0,1781000,9996000.0,2763000,62,0.151,3,2,2
4981,715691808,Existing Customer,41,F,Uneducated,Divorced,< Rp 3.000.000,Blue,30,5,7764000.0,621000,7143000.0,3955000,72,0.08,3,4,3
9710,714586458,Existing Customer,41,F,High School,Divorced,< Rp 3.000.000,Blue,36,2,7106000.0,2031000,5075000.0,16377000,124,0.286,3,1,1
2998,787605558,Existing Customer,48,F,Graduate,Divorced,< Rp 3.000.000,Blue,31,6,9816000.0,0,9816000.0,3489000,81,0.0,2,2,3
525,718426533,Existing Customer,42,M,Uneducated,Divorced,Rp 5.000.000 - Rp 8.000.000,Blue,32,4,5504000.0,0,5504000.0,1364000,32,0.0,1,2,4
9956,804670758,Existing Customer,48,F,Unknown,Divorced,Unknown,Blue,43,4,20974000.0,2249000,18725000.0,15903000,121,0.107,3,2,5
5502,719876808,Existing Customer,43,M,Unknown,Divorced,Rp 8.000.000 - Rp 15.000.000,Blue,36,5,13625000.0,0,13625000.0,3902000,62,0.0,2,3,3
6261,713918358,Existing Customer,31,F,Uneducated,Divorced,Unknown,Blue,36,6,5190000.0,1682000,3508000.0,4900000,81,0.324,3,1,0
5666,789599283,Existing Customer,44,F,College,Divorced,Unknown,Blue,38,5,2002000.0,1448000,554000.0,3406000,62,0.723,3,2,3
3230,713777883,Existing Customer,46,F,Graduate,Divorced,Unknown,Blue,36,3,6853000.0,1679000,5174000.0,3543000,52,0.245,3,2,0
3757,710182383,Existing Customer,44,M,Uneducated,Divorced,Rp 8.000.000 - Rp 15.000.000,Blue,13,4,17846000.0,1568000,16278000.0,3626000,77,0.088,2,3,3
3084,779198133,Existing Customer,45,F,High School,Divorced,< Rp 3.000.000,Blue,33,3,9977000.0,2088000,7889000.0,3530000,61,0.209,3,2,3
2242,719415858,Existing Customer,29,M,College,Divorced,Unknown,Blue,15,6,3107000.0,1720000,1387000.0,2460000,71,0.554,3,2,0
9731,717788958,Existing Customer,31,M,Graduate,Divorced,Rp 8.000.000 - Rp 15.000.000,Blue,19,1,21615000.0,570000,21045000.0,16464000,103,0.026,1,2,0
3896,714366708,Existing Customer,58,M,Unknown,Divorced,Rp 5.000.000 - Rp 8.000.000,Blue,36,6,1490000.0,1069000,421000.0,3790000,85,0.717,1,1,2
1940,715168008,Existing Customer,36,M,Graduate,Divorced,Rp 3.000.000 - Rp 5.000.000,Blue,28,4,8995000.0,1547000,7448000.0,2398000,61,0.172,2,3,3
8260,787591008,Existing Customer,42,M,Uneducated,Divorced,Rp 5.000.000 - Rp 8.000.000,Blue,34,2,2289000.0,1195000,1094000.0,4955000,83,0.522,1,1,3
4012,708507483,Existing Customer,43,F,College,Divorced,< Rp 3.000.000,Blue,31,6,1477000.0,0,1477000.0,4802000,82,0.0,4,3,3
8298,720593583,Existing Customer,39,F,Doctorate,Divorced,< Rp 3.000.000,Blue,32,1,3554000.0,747000,2807000.0,5152000,90,0.21,2,2,2
6632,780567408,Existing Customer,47,F,Graduate,Divorced,< Rp 3.000.000,Blue,38,5,3027000.0,1671000,1356000.0,3912000,77,0.552,1,2,3
5451,827423433,Existing Customer,41,F,Graduate,Divorced,< Rp 3.000.000,Blue,37,5,7492000.0,1399000,6093000.0,3668000,67,0.187,1,4,4
9057,780497958,Existing Customer,41,M,High School,Divorced,Rp 8.000.000 - Rp 15.000.000,Blue,28,1,16627000.0,2118000,14509000.0,7996000,99,0.127,3,3,3
3624,812501358,Existing Customer,46,F,Post-Graduate,Divorced,< Rp 3.000.000,Blue,41,4,1752000.0,611000,1141000.0,4864000,76,0.349,1,1,4
7964,720480183,Existing Customer,45,F,Unknown,Divorced,< Rp 3.000.000,Blue,34,1,1811000.0,787000,1024000.0,4882000,80,0.435,2,1,3
2337,720986958,Existing Customer,50,F,Graduate,Divorced,Rp 3.000.000 - Rp 5.000.000,Blue,40,6,8307000.0,2517000,5790000.0,2293000,36,0.303,2,5,2
224,719662458,Existing Customer,44,F,Graduate,Divorced,< Rp 3.000.000,Blue,27,5,1438300.0,679000,759300.0,1117000,29,0.472,2,2,2
3348,711679533,Existing Customer,54,M,Post-Graduate,Divorced,> Rp 15.000.000,Blue,43,3,5569000.0,968000,4601000.0,2600000,60,0.174,2,2,2
2722,711076533,Existing Customer,65,M,College,Divorced,< Rp 3.000.000,Blue,42,5,9706000.0,1968000,7738000.0,3435000,58,0.203,3,2,0
6699,715571583,Existing Customer,57,F,Doctorate,Divorced,< Rp 3.000.000,Blue,47,5,2504000.0,1915000,589000.0,4847000,86,0.765,1,2,2
9110,789582483,Existing Customer,60,M,High School,Divorced,Rp 3.000.000 - Rp 5.000.000,Blue,53,2,9369000.0,1813000,7556000.0,7699000,101,0.194,3,3,1
6748,803197833,Existing Customer,49,F,Post-Graduate,Divorced,Rp 3.000.000 - Rp 5.000.000,Blue,44,6,2597000.0,1871000,726000.0,3637000,69,0.72,5,2,1
4765,719703483,Existing Customer,47,F,Doctorate,Divorced,< Rp 3.000.000,Blue,37,6,2707000.0,1367000,1340000.0,4646000,73,0.505,3,3,1
9831,710858658,Existing Customer,48,F,Doctorate,Divorced,< Rp 3.000.000,Silver,38,2,10610000.0,0,10610000.0,15050000,108,0.0,1,2,4
6156,711780108,Existing Customer,46,F,Doctorate,Divorced,< Rp 3.000.000,Blue,38,4,4120000.0,1578000,2542000.0,4792000,81,0.383,3,2,4
438,721333233,Existing Customer,40,M,Doctorate,Divorced,Rp 5.000.000 - Rp 8.000.000,Blue,34,4,23138000.0,1727000,21411000.0,1612000,39,0.075,2,3,4
6798,717849708,Existing Customer,46,M,Unknown,Divorced,Rp 5.000.000 - Rp 8.000.000,Blue,32,5,1438300.0,738000,700300.0,4368000,87,0.513,3,3,4
2101,805522758,Existing Customer,44,F,Doctorate,Divorced,< Rp 3.000.000,Blue,39,5,2311000.0,1830000,481000.0,1701000,33,0.792,2,4,1
5070,715452408,Existing Customer,37,F,Graduate,Divorced,< Rp 3.000.000,Blue,36,4,1734000.0,987000,747000.0,4727000,67,0.569,3,3,2
4399,709127808,Existing Customer,48,M,Post-Graduate,Divorced,Rp 5.000.000 - Rp 8.000.000,Blue,35,5,6243000.0,1331000,4912000.0,3502000,57,0.213,2,1,3
4813,738195708,Existing Customer,47,M,Graduate,Divorced,Rp 8.000.000 - Rp 15.000.000,Blue,40,6,16741000.0,1225000,15516000.0,3608000,56,0.073,1,3,2
3138,708957183,Existing Customer,48,M,Unknown,Divorced,Rp 3.000.000 - Rp 5.000.000,Blue,36,3,2708000.0,2517000,191000.0,2198000,41,0.929,1,0,0
4158,714567708,Existing Customer,46,F,Uneducated,Divorced,< Rp 3.000.000,Blue,36,5,2483000.0,2049000,434000.0,4421000,74,0.825,3,3,1
3467,713672208,Existing Customer,50,M,Doctorate,Divorced,Rp 5.000.000 - Rp 8.000.000,Blue,33,3,19939000.0,0,19939000.0,3342000,76,0.0,5,2,1
7799,774675933,Existing Customer,40,M,College,Divorced,Rp 8.000.000 - Rp 15.000.000,Silver,34,2,34516000.0,2052000,32464000.0,3510000,62,0.059,1,3,3
9874,717783483,Existing Customer,47,F,Post-Graduate,Divorced,< Rp 3.000.000,Blue,30,4,5016000.0,2286000,2730000.0,17038000,122,0.456,1,2,5
4291,719378658,Existing Customer,57,M,Graduate,Divorced,Rp 8.000.000 - Rp 15.000.000,Silver,36,6,34516000.0,1384000,33132000.0,4745000,69,0.04,3,4,3
8230,713519508,Existing Customer,47,M,High School,Divorced,Rp 5.000.000 - Rp 8.000.000,Blue,36,1,1983000.0,989000,994000.0,5065000,80,0.499,1,1,4
5965,807990108,Existing Customer,44,M,Uneducated,Divorced,> Rp 15.000.000,Blue,39,3,11362000.0,0,11362000.0,3197000,61,0.0,2,3,1
6517,709365483,Existing Customer,45,F,Doctorate,Divorced,Rp 3.000.000 - Rp 5.000.000,Blue,36,5,2788000.0,1826000,962000.0,4437000,67,0.655,3,3,2
8539,712571883,Existing Customer,40,M,Graduate,Divorced,< Rp 3.000.000,Silver,36,1,11409000.0,1658000,9751000.0,4677000,58,0.145,3,2,3
7181,789070233,Existing Customer,51,F,Graduate,Divorced,< Rp 3.000.000,Blue,39,5,2987000.0,1764000,1223000.0,4339000,72,0.591,4,3,3
6150,716170308,Existing Customer,27,F,Graduate,Divorced,Unknown,Blue,36,5,13439000.0,2003000,11436000.0,4715000,86,0.149,1,0,0
4712,718146258,Existing Customer,51,M,Graduate,Divorced,Rp 5.000.000 - Rp 8.000.000,Blue,41,4,1959000.0,0,1959000.0,3737000,71,0.0,3,1,2
4431,718403358,Existing Customer,49,F,High School,Divorced,Rp 3.000.000 - Rp 5.000.000,Blue,33,4,7231000.0,2517000,4714000.0,3912000,67,0.348,2,1,2
5250,711561933,Existing Customer,57,F,Uneducated,Divorced,< Rp 3.000.000,Blue,47,6,2201000.0,1420000,781000.0,4256000,70,0.645,6,1,1
9538,766649283,Existing Customer,49,F,Graduate,Divorced,Unknown,Blue,42,2,14072000.0,1917000,12155000.0,13432000,107,0.136,2,3,3
5771,713607108,Existing Customer,46,F,College,Divorced,< Rp 3.000.000,Blue,31,6,1852000.0,1428000,424000.0,4486000,61,0.771,1,2,2
2575,772935108,Existing Customer,47,M,Unknown,Divorced,Rp 8.000.000 - Rp 15.000.000,Silver,38,3,34516000.0,802000,33714000.0,1823000,27,0.023,2,3,1
7000,818901708,Existing Customer,41,F,College,Divorced,Unknown,Blue,36,3,1438300.0,0,1438300.0,4539000,90,0.0,1,1,4
4253,713681433,Existing Customer,50,F,High School,Divorced,Unknown,Blue,39,5,9716000.0,874000,8842000.0,5007000,91,0.09,2,4,2
170,716493408,Existing Customer,45,F,Uneducated,Divorced,Unknown,Blue,36,4,15875000.0,1719000,14156000.0,1592000,37,0.108,3,3,4
7022,778356408,Existing Customer,51,F,College,Divorced,Rp 3.000.000 - Rp 5.000.000,Blue,31,6,2768000.0,1329000,1439000.0,4275000,78,0.48,2,2,3
8453,718329183,Existing Customer,57,F,Graduate,Divorced,Rp 3.000.000 - Rp 5.000.000,Blue,47,1,4262000.0,2517000,1745000.0,3943000,75,0.591,3,2,3
811,780095808,Existing Customer,43,M,Unknown,Divorced,Rp 5.000.000 - Rp 8.000.000,Blue,30,3,2588000.0,1669000,919000.0,1053000,31,0.645,2,1,3
4219,717920583,Existing Customer,60,F,Uneducated,Divorced,< Rp 3.000.000,Blue,49,5,1443000.0,0,1443000.0,4673000,59,0.0,2,2,1
2857,716183283,Existing Customer,27,F,College,Divorced,< Rp 3.000.000,Blue,15,5,2166000.0,890000,1276000.0,3563000,70,0.411,3,2,1
8776,708153558,Existing Customer,46,M,Doctorate,Divorced,> Rp 15.000.000,Blue,31,1,34516000.0,1802000,32714000.0,7936000,101,0.052,2,2,5
9133,709883883,Existing Customer,46,F,Uneducated,Divorced,Unknown,Blue,34,2,8110000.0,1549000,6561000.0,8033000,94,0.191,3,1,4
4998,789775308,Existing Customer,54,F,Doctorate,Divorced,< Rp 3.000.000,Blue,43,6,1438300.0,1120000,318300.0,4880000,77,0.779,1,3,2
7246,711264033,Existing Customer,47,M,Doctorate,Divorced,Rp 3.000.000 - Rp 5.000.000,Blue,36,4,4786000.0,1516000,3270000.0,4973000,74,0.317,2,3,3
4279,780203883,Existing Customer,43,F,Doctorate,Divorced,Unknown,Blue,33,6,5738000.0,0,5738000.0,4375000,73,0.0,3,2,3
2080,718843608,Existing Customer,36,F,Post-Graduate,Divorced,< Rp 3.000.000,Blue,25,5,8917000.0,1091000,7826000.0,3327000,80,0.122,2,4,2
4814,708560733,Existing Customer,42,F,Graduate,Divorced,< Rp 3.000.000,Blue,36,5,3714000.0,2517000,1197000.0,4715000,85,0.678,2,3,3
7250,826490133,Existing Customer,42,F,Uneducated,Divorced,Unknown,Blue,38,6,10039000.0,1600000,8439000.0,4685000,76,0.159,3,2,4
1951,812441358,Existing Customer,26,M,College,Divorced,Rp 3.000.000 - Rp 5.000.000,Blue,21,3,1438300.0,0,1438300.0,2660000,89,0.0,3,2,1
4096,720186258,Existing Customer,45,F,High School,Divorced,Rp 3.000.000 - Rp 5.000.000,Blue,31,5,4701000.0,1170000,3531000.0,4136000,77,0.249,2,4,4
1688,711226758,Existing Customer,51,F,College,Divorced,< Rp 3.000.000,Blue,42,3,4002000.0,1669000,2333000.0,2024000,53,0.417,2,3,1
3668,789893808,Existing Customer,52,M,Graduate,Divorced,> Rp 15.000.000,Silver,42,6,34516000.0,1230000,33286000.0,2100000,38,0.036,2,3,3
9264,715129983,Existing Customer,46,F,Graduate,Divorced,Unknown,Blue,36,1,3515000.0,0,3515000.0,15079000,116,0.0,3,2,3
4227,823590483,Existing Customer,62,F,Graduate,Divorced,< Rp 3.000.000,Blue,56,3,2230000.0,1716000,514000.0,4027000,75,0.77,1,1,0
4452,789616158,Existing Customer,33,M,Unknown,Divorced,Unknown,Blue,27,6,25045000.0,0,25045000.0,3444000,52,0.0,1,3,3
5663,708402333,Existing Customer,48,F,Doctorate,Divorced,Unknown,Blue,37,6,4549000.0,1313000,3236000.0,4782000,88,0.289,2,0,2
1333,716522583,Existing Customer,48,F,College,Divorced,< Rp 3.000.000,Blue,36,4,2335000.0,1845000,490000.0,1362000,33,0.79,3,3,3
8929,713761608,Existing Customer,44,M,Graduate,Divorced,Rp 5.000.000 - Rp 8.000.000,Silver,34,2,34516000.0,1652000,32864000.0,8450000,90,0.048,3,3,3
6639,709597983,Existing Customer,65,M,Doctorate,Divorced,< Rp 3.000.000,Blue,56,6,1573000.0,653000,920000.0,3349000,77,0.415,1,3,0
9572,793449333,Existing Customer,54,M,Graduate,Divorced,Rp 8.000.000 - Rp 15.000.000,Blue,48,2,29974000.0,2114000,27860000.0,15190000,115,0.071,3,2,2
334,718505958,Existing Customer,43,M,Graduate,Divorced,> Rp 15.000.000,Silver,31,5,34516000.0,1699000,32817000.0,1628000,38,0.049,3,3,5
2817,807349158,Existing Customer,36,M,Doctorate,Divorced,> Rp 15.000.000,Blue,31,4,34516000.0,1491000,33025000.0,2243000,60,0.043,3,4,4
233,719437908,Existing Customer,44,M,Post-Graduate,Divorced,Rp 8.000.000 - Rp 15.000.000,Blue,36,6,17965000.0,1644000,16321000.0,1767000,50,0.092,2,2,3
8247,709669533,Existing Customer,38,F,High School,Divorced,< Rp 3.000.000,Blue,30,2,2722000.0,1303000,1419000.0,4488000,88,0.479,3,2,1
2472,709516458,Existing Customer,30,M,Graduate,Divorced,Rp 5.000.000 - Rp 8.000.000,Blue,22,3,6476000.0,0,6476000.0,2723000,66,0.0,3,3,0
2111,719872833,Existing Customer,45,F,Graduate,Divorced,< Rp 3.000.000,Blue,36,6,2803000.0,0,2803000.0,3347000,71,0.0,6,3,2
8632,714713508,Existing Customer,49,M,Doctorate,Divorced,Rp 8.000.000 - Rp 15.000.000,Blue,36,3,25178000.0,1803000,23375000.0,7836000,87,0.072,3,1,2
6114,824172258,Existing Customer,34,F,Unknown,Divorced,< Rp 3.000.000,Blue,30,3,4408000.0,1510000,2898000.0,4495000,77,0.343,1,2,2
6972,710725383,Existing Customer,42,M,Doctorate,Divorced,Rp 3.000.000 - Rp 5.000.000,Blue,36,3,2012000.0,0,2012000.0,3282000,66,0.0,2,1,3
9857,789237333,Existing Customer,47,M,Post-Graduate,Divorced,Rp 5.000.000 - Rp 8.000.000,Blue,36,4,20237000.0,1593000,18644000.0,15041000,102,0.079,2,5,4
3523,716431833,Existing Customer,38,M,Unknown,Divorced,Rp 3.000.000 - Rp 5.000.000,Blue,28,3,11209000.0,1165000,10044000.0,4614000,96,0.104,3,4,2
8138,784795083,Existing Customer,31,F,High School,Divorced,< Rp 3.000.000,Blue,25,2,1984000.0,0,1984000.0,4794000,73,0.0,1,3,1
3948,778180158,Existing Customer,44,M,Doctorate,Divorced,Rp 8.000.000 - Rp 15.000.000,Blue,34,5,7150000.0,1887000,5263000.0,3636000,69,0.264,1,4,4
3007,711762408,Existing Customer,43,M,Doctorate,Divorced,Rp 3.000.000 - Rp 5.000.000,Blue,34,4,2243000.0,0,2243000.0,4023000,63,0.0,1,2,2
2980,711443808,Existing Customer,46,M,Unknown,Divorced,Rp 5.000.000 - Rp 8.000.000,Blue,37,6,2695000.0,1657000,1038000.0,4068000,53,0.615,1,1,2
739,799000008,Existing Customer,57,M,Post-Graduate,Divorced,> Rp 15.000.000,Blue,51,4,26437000.0,1472000,24965000.0,1244000,36,0.056,1,1,2
9705,827683383,Existing Customer,48,F,Uneducated,Divorced,< Rp 3.000.000,Blue,44,3,4107000.0,2517000,1590000.0,16027000,112,0.613,2,1,3
6463,716118633,Existing Customer,43,M,Post-Graduate,Divorced,Rp 5.000.000 - Rp 8.000.000,Blue,36,6,5427000.0,2177000,3250000.0,4328000,73,0.401,1,1,2
3991,720093333,Existing Customer,41,M,Post-Graduate,Divorced,> Rp 15.000.000,Blue,29,6,3491000.0,2506000,985000.0,4855000,79,0.718,1,3,3
2288,781089708,Existing Customer,30,M,Graduate,Divorced,Rp 8.000.000 - Rp 15.000.000,Blue,23,6,26783000.0,1285000,25498000.0,2495000,46,0.048,1,2,0
6695,711428733,Existing Customer,50,F,Post-Graduate,Divorced,Rp 3.000.000 - Rp 5.000.000,Blue,39,3,3028000.0,1339000,1689000.0,4144000,64,0.442,2,2,3
5393,810667158,Existing Customer,40,M,High School,Divorced,Rp 3.000.000 - Rp 5.000.000,Blue,35,3,2430000.0,974000,1456000.0,4344000,75,0.401,1,1,2
4727,710267583,Existing Customer,45,F,Doctorate,Divorced,Unknown,Blue,33,6,12587000.0,815000,11772000.0,3914000,83,0.065,3,2,3
2847,709284333,Existing Customer,36,M,Uneducated,Divorced,> Rp 15.000.000,Blue,28,6,5260000.0,1116000,4144000.0,2546000,62,0.212,3,2,1
7608,712566258,Existing Customer,40,F,Post-Graduate,Divorced,Unknown,Blue,27,6,8494000.0,2023000,6471000.0,4486000,77,0.238,3,1,2
6035,710563458,Existing Customer,43,F,Graduate,Divorced,Unknown,Blue,30,5,9535000.0,660000,8875000.0,4210000,81,0.069,3,3,1
9246,709406733,Existing Customer,46,M,Graduate,Divorced,Rp 8.000.000 - Rp 15.000.000,Blue,36,2,20434000.0,1504000,18930000.0,13280000,106,0.074,2,1,3
8392,710532258,Existing Customer,48,F,High School,Divorced,< Rp 3.000.000,Blue,36,1,2185000.0,1495000,690000.0,4906000,83,0.684,1,1,3
4959,807600633,Existing Customer,44,F,Doctorate,Divorced,Unknown,Blue,39,6,9856000.0,671000,9185000.0,5408000,83,0.068,4,1,2
6161,711052308,Existing Customer,45,M,Post-Graduate,Divorced,Rp 5.000.000 - Rp 8.000.000,Blue,37,6,2751000.0,2432000,319000.0,4453000,75,0.884,3,3,3
6813,820848408,Existing Customer,52,F,Uneducated,Divorced,Unknown,Blue,48,5,1438300.0,771000,667300.0,5053000,74,0.536,5,2,4
20,806165208,Existing Customer,47,M,Doctorate,Divorced,Rp 5.000.000 - Rp 8.000.000,Blue,42,5,20979000.0,1800000,19179000.0,1178000,27,0.086,2,0,1
8094,790069233,Existing Customer,45,F,High School,Divorced,< Rp 3.000.000,Blue,37,2,2052000.0,0,2052000.0,4289000,72,0.0,1,2,3
302,720248208,Existing Customer,47,M,Post-Graduate,Divorced,Rp 5.000.000 - Rp 8.000.000,Blue,37,6,5731000.0,1577000,4154000.0,1554000,26,0.275,3,0,3
9590,715132758,Existing Customer,52,F,College,Divorced,Rp 3.000.000 - Rp 5.000.000,Gold,43,2,23981000.0,2114000,21867000.0,15281000,100,0.088,2,3,2
8313,757675158,Existing Customer,47,F,Post-Graduate,Divorced,Rp 3.000.000 - Rp 5.000.000,Blue,40,2,2725000.0,1851000,874000.0,4904000,85,0.679,2,3,4
5578,812465958,Existing Customer,53,F,Post-Graduate,Divorced,Unknown,Blue,48,5,12286000.0,997000,11289000.0,4960000,83,0.081,2,2,3
9781,719270358,Existing Customer,57,F,Doctorate,Divorced,Rp 3.000.000 - Rp 5.000.000,Blue,48,2,4288000.0,1678000,2610000.0,15505000,113,0.391,2,2,2
5081,711831558,Existing Customer,49,M,College,Divorced,> Rp 15.000.000,Blue,41,3,7184000.0,1207000,5977000.0,3244000,58,0.168,1,1,4
10019,780097533,Existing Customer,48,M,Doctorate,Divorced,Rp 8.000.000 - Rp 15.000.000,Blue,33,4,10292000.0,0,10292000.0,15148000,111,0.0,1,2,3
3535,778282758,Existing Customer,55,M,College,Divorced,> Rp 15.000.000,Blue,45,6,26729000.0,1052000,25677000.0,4140000,69,0.039,2,1,2
9922,713293983,Existing Customer,52,M,Post-Graduate,Divorced,Rp 5.000.000 - Rp 8.000.000,Blue,33,5,3388000.0,2517000,871000.0,15313000,91,0.743,3,2,3
7587,779404383,Existing Customer,47,F,Uneducated,Divorced,Unknown,Blue,36,6,12581000.0,1235000,11346000.0,4427000,76,0.098,2,3,5
8255,815253708,Existing Customer,46,F,High School,Divorced,< Rp 3.000.000,Blue,41,1,2841000.0,1807000,1034000.0,4144000,73,0.636,2,2,2
4628,717490008,Existing Customer,43,M,Graduate,Divorced,Rp 8.000.000 - Rp 15.000.000,Blue,36,5,19188000.0,1622000,17566000.0,4282000,52,0.085,1,1,4
4832,718982058,Existing Customer,37,M,Graduate,Divorced,Rp 3.000.000 - Rp 5.000.000,Blue,36,5,5987000.0,1405000,4582000.0,4011000,72,0.235,2,0,3
3337,715019058,Existing Customer,30,F,Post-Graduate,Divorced,< Rp 3.000.000,Blue,36,3,2501000.0,1845000,656000.0,2933000,65,0.738,1,2,2
4054,788760633,Existing Customer,53,M,Uneducated,Divorced,Rp 5.000.000 - Rp 8.000.000,Blue,33,4,13513000.0,1495000,12018000.0,3503000,68,0.111,2,2,3
8318,799020258,Existing Customer,44,M,Uneducated,Divorced,Rp 5.000.000 - Rp 8.000.000,Blue,38,2,16553000.0,0,16553000.0,4797000,82,0.0,1,2,2
590,808964433,Existing Customer,46,F,Doctorate,Divorced,< Rp 3.000.000,Blue,41,4,8693000.0,1378000,7315000.0,1594000,45,0.159,1,1,4
5370,720774183,Existing Customer,40,F,High School,Divorced,< Rp 3.000.000,Blue,30,6,2579000.0,1959000,620000.0,4300000,69,0.76,2,1,1
5703,720281508,Existing Customer,44,F,Doctorate,Divorced,< Rp 3.000.000,Blue,34,3,2406000.0,1491000,915000.0,4625000,91,0.62,1,2,2
5356,711206958,Existing Customer,41,F,High School,Divorced,Unknown,Blue,31,3,2416000.0,1305000,1111000.0,4163000,73,0.54,1,2,3
8644,773356008,Existing Customer,57,M,Post-Graduate,Divorced,Rp 5.000.000 - Rp 8.000.000,Blue,51,2,5479000.0,1200000,4279000.0,7960000,86,0.219,3,3,2
9463,771484908,Existing Customer,31,M,Graduate,Divorced,Rp 8.000.000 - Rp 15.000.000,Silver,19,1,34516000.0,1984000,32532000.0,14969000,96,0.057,3,3,0
1133,715127208,Existing Customer,48,M,Doctorate,Divorced,> Rp 15.000.000,Blue,36,4,34516000.0,2517000,31999000.0,1699000,48,0.073,3,2,3
2834,714011358,Existing Customer,38,M,Graduate,Divorced,Rp 8.000.000 - Rp 15.000.000,Blue,24,5,14821000.0,0,14821000.0,2876000,60,0.0,1,3,3
2120,719131533,Existing Customer,29,F,Post-Graduate,Divorced,< Rp 3.000.000,Blue,17,3,2585000.0,2008000,577000.0,3519000,73,0.777,2,4,0
4245,718802283,Existing Customer,44,F,Post-Graduate,Divorced,< Rp 3.000.000,Blue,31,3,8320000.0,0,8320000.0,4128000,82,0.0,2,1,3
4961,765584208,Existing Customer,43,F,Unknown,Divorced,< Rp 3.000.000,Blue,30,3,2905000.0,2079000,826000.0,4444000,84,0.716,2,1,3
2918,720084183,Existing Customer,46,M,Unknown,Divorced,> Rp 15.000.000,Blue,34,5,16284000.0,0,16284000.0,3018000,75,0.0,2,4,3
7227,803380383,Existing Customer,46,F,Graduate,Divorced,< Rp 3.000.000,Blue,40,3,1592000.0,925000,667000.0,4615000,90,0.581,3,3,5
9892,806917983,Existing Customer,32,F,Graduate,Divorced,Unknown,Silver,27,2,33779000.0,1526000,32253000.0,15200000,126,0.045,3,1,2
5809,717139608,Existing Customer,50,F,College,Divorced,< Rp 3.000.000,Blue,36,3,3462000.0,1817000,1645000.0,4635000,65,0.525,2,3,2
8273,719926683,Existing Customer,41,M,High School,Divorced,Rp 5.000.000 - Rp 8.000.000,Blue,33,2,20749000.0,2171000,18578000.0,4754000,77,0.105,2,2,3
4548,781297983,Existing Customer,58,M,Unknown,Divorced,Rp 5.000.000 - Rp 8.000.000,Blue,52,6,20410000.0,1196000,19214000.0,3525000,78,0.059,2,3,2
2421,718824783,Existing Customer,50,M,Unknown,Divorced,Rp 5.000.000 - Rp 8.000.000,Blue,41,6,2966000.0,1433000,1533000.0,1986000,50,0.483,1,3,2
4306,718088133,Existing Customer,40,F,Unknown,Divorced,< Rp 3.000.000,Blue,36,6,2348000.0,1061000,1287000.0,1901000,27,0.452,1,0,3
1468,709288383,Existing Customer,32,M,Graduate,Divorced,Rp 8.000.000 - Rp 15.000.000,Blue,26,5,29961000.0,789000,29172000.0,2337000,69,0.026,1,3,2
3992,717281658,Existing Customer,52,F,Graduate,Divorced,< Rp 3.000.000,Blue,41,3,6060000.0,1687000,4373000.0,3953000,65,0.278,3,4,3
5121,789109983,Existing Customer,40,F,High School,Divorced,Rp 3.000.000 - Rp 5.000.000,Blue,28,4,4464000.0,1418000,3046000.0,3870000,73,0.318,1,4,3
5095,778718658,Existing Customer,33,F,High School,Divorced,Unknown,Blue,15,3,9725000.0,0,9725000.0,4062000,65,0.0,3,4,2
8984,718308558,Existing Customer,49,F,Graduate,Divorced,< Rp 3.000.000,Blue,37,2,1838000.0,1155000,683000.0,7688000,93,0.628,6,1,4
4266,780984408,Existing Customer,65,F,Unknown,Divorced,< Rp 3.000.000,Blue,50,3,7487000.0,1953000,5534000.0,4070000,63,0.261,3,3,0
8697,708219108,Existing Customer,49,M,College,Divorced,Rp 8.000.000 - Rp 15.000.000,Blue,38,2,9959000.0,1143000,8816000.0,7300000,77,0.115,3,3,3
3993,765731433,Existing Customer,48,F,Graduate,Divorced,Unknown,Blue,41,3,7860000.0,0,7860000.0,3512000,76,0.0,4,3,3
7549,718829358,Existing Customer,40,F,Uneducated,Divorced,Rp 3.000.000 - Rp 5.000.000,Blue,32,3,1956000.0,958000,998000.0,4977000,76,0.49,1,2,3
4854,709980783,Existing Customer,51,F,High School,Divorced,< Rp 3.000.000,Blue,36,4,3961000.0,1729000,2232000.0,4066000,63,0.437,3,0,3
